rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
5553,5441,5,00:20:46,37403,13,10,16,long service,0.0,0,1.0,9,0.9146341463414634,1.5319270833333334,,,8,157.0,284.93,8,215.2,689.98,0,0,5440,7
5554,5441,6,00:26:41,48031,17,18,21,defensive shot,0.0,0,1.0,7,-0.7780487804878048,0.3959895833333332,,,8,132.4,294.33,8,139.7,751.23,0,0,5440,7
5555,5441,7,00:16:38,29965,10,5,16,defensive shot,0.0,1,2.0,2,1.5,-0.0203124999999998,touched the net,21,8,248.0,277.43,8,239.1,723.55,0,0,5440,7
5556,5442,1,00:43:18,77942,13,3,17,smash,1.0,0,2.0,6,1.270731707317073,-1.0304166666666663,,,8,250.4,744.68,8,182.7,303.6,0,0,5441,3
5557,5442,2,00:37:37,67721,3,6,22,short service,0.0,1,2.0,1,1.003658536585366,0.5263020833333331,,,8,166.2,305.12,8,222.3,664.91,0,0,5441,3
5558,5442,3,00:35:37,64130,11,3,17,smash,0.0,0,2.0,6,1.4817073170731707,-1.3116666666666668,opponent's ball landed,17.0,8,225.9,737.68,8,176.8,246.81,0,0,5441,3
5559,5443,1,00:25:12,45375,5,5,6,net shot,0.0,1,2.0,2,1.3012195121951218,-0.0271354166666665,not pass over the net,3,6,254.4,333.44,8,146.9,727.64,0,0,5442,1
5560,5444,1,01:08:04,122521,7,5,28,clear,0.0,0,1.0,3,-1.2878048780487803,-1.4540104166666663,,,4,82.9,797.05,8,155.3,276.96,0,0,5443,9
5561,5444,2,00:34:37,62329,7,1,7,net shot,0.0,1,2.0,1,1.124390243902439,0.3157812499999999,,,8,231.8,331.54,8,142.6,721.65,0,0,5443,9
5562,5444,3,00:42:00,75628,8,8,28,short service,0.0,0,2.0,7,-0.3609756097560975,0.6487499999999997,,,8,185.4,281.52,8,131.9,672.56,0,0,5443,9
5563,5444,4,00:19:18,34755,13,7,7,net shot,0.0,0,2.0,2,0.946341463414634,-0.2205208333333332,,,8,232.4,614.16,8,140.2,279.33,0,0,5443,9
5564,5444,5,00:35:22,63664,2,2,28,smash,0.0,0,2.0,6,-1.1048780487804877,0.8268749999999999,,,8,160.4,242.68,8,218.1,720.91,0,0,5443,9
5565,5444,6,00:12:40,22827,8,4,7,lob,0.0,1,1.0,8,0.7987804878048781,-1.3344791666666669,,,8,166.6,617.55,8,142.2,338.45,0,0,5443,9
5566,5444,7,00:52:18,94145,15,14,28,smash,0.0,0,2.0,6,-0.9060975609756096,1.013333333333333,,,8,181.9,205.81,8,184.6,673.22,0,0,5443,9
5567,5444,8,00:18:08,32646,12,9,7,long service,0.0,0,1.0,9,0.4804878048780489,-1.4578125,,,8,168.3,702.52,8,217.8,290.75,0,0,5443,9
5568,5444,9,00:52:23,94305,15,14,28,smash,0.0,0,2.0,4,-1.1914634146341463,1.5796874999999997,opponent's ball landed,7,8,239.5,344.88,8,247.0,687.23,0,0,5443,9
5569,5445,1,00:47:20,85202,21,10,18,drop,0.0,0,2.0,1,1.2914634146341462,0.5153125000000003,,,3,89.3,196.6,8,122.5,666.61,0,0,5444,28
5570,5445,2,01:06:36,119885,10,5,19,defensive shot,0.0,1,2.0,7,0.5158536585365855,0.5460416666666669,,,8,175.5,293.75,8,229.5,706.08,0,0,5444,28
5571,5445,3,00:16:40,30013,14,7,18,defensive shot,0.0,1,2.0,1,-0.997560975609756,-0.2399999999999999,,,8,196.3,668.39,8,235.4,207.66,0,0,5444,28
5572,5445,4,00:58:03,104498,0,1,19,defensive shot,0.0,0,2.0,2,-1.174390243902439,0.3845833333333335,,,8,132.5,317.91,8,218.2,747.13,0,0,5444,28
5573,5445,5,00:11:24,20543,9,5,18,net shot,0.0,0,2.0,7,0.2426829268292683,-0.3021874999999999,,,8,232.3,675.27,8,211.8,223.82,0,0,5444,28
5574,5445,6,00:18:07,32634,14,5,19,clear,0.0,0,1.0,3,1.124390243902439,1.5280208333333334,,,8,239.0,204.01,8,222.5,668.85,0,0,5444,28
5575,5445,7,00:46:49,84281,20,10,18,drop,0.0,0,2.0,8,0.8426829268292683,0.7013541666666665,,,8,118.9,242.17,8,136.4,670.71,0,0,5444,28
5576,5445,8,00:07:01,12634,1,0,19,smash,0.0,0,2.0,8,-0.5365853658536586,1.1190625,,,8,211.3,248.57,8,186.4,693.31,0,0,5444,28
5577,5445,9,00:30:03,54115,3,1,18,drop,0.0,0,2.0,7,-0.7414634146341463,0.4606250000000003,,,8,114.2,215.7,8,147.5,674.77,0,0,5444,28
5578,5445,10,00:39:18,70765,10,8,19,defensive shot,0.0,0,2.0,2,1.1792682926829268,-0.2780208333333333,,,8,218.7,695.55,8,193.6,251.53,0,0,5444,28
5579,5445,11,00:21:01,37839,18,12,18,smash,1.0,0,2.0,5,-1.2439024390243902,-0.9861979166666668,,,8,149.3,704.41,8,172.4,239.61,0,0,5444,28
5580,5445,12,00:43:10,77716,13,11,19,defensive shot,0.0,1,2.0,1,-1.275609756097561,-0.3280729166666667,,,8,122.2,676.35,8,127.6,339.14,0,0,5444,28
5581,5445,13,00:08:32,15368,6,1,18,short service,0.0,1,2.0,7,0.6426829268292682,-0.3232291666666667,,,8,169.4,651.89,8,222.9,292.61,0,0,5444,28
5582,5445,14,00:58:15,104860,0,1,19,clear,1.0,0,1.0,9,0.8024390243902441,1.6369270833333331,,,8,207.7,231.38,8,150.0,734.9,0,0,5444,28
5583,5445,15,00:08:55,16053,4,3,18,defensive shot,0.0,0,2.0,7,0.6109756097560974,0.5183333333333332,,,8,123.4,291.94,8,130.0,735.09,0,0,5444,28
5584,5445,16,00:10:06,18205,2,4,19,defensive shot,0.0,1,2.0,7,0.397560975609756,0.6114583333333332,,,8,146.1,283.44,9,246.6,778.38,0,0,5444,28
5585,5445,17,00:37:47,68022,11,6,18,drop,0.0,0,2.0,2,-0.9414634146341464,0.4940625,,,9,116.7,202.12,8,163.5,658.72,0,0,5444,28
5586,5445,18,00:39:22,70877,10,8,19,lob,0.0,1,1.0,6,1.0756097560975608,-1.23828125,,,8,180.3,630.46,8,162.8,342.9,0,0,5444,28
5587,5445,19,00:40:25,72757,14,6,18,short service,0.0,1,2.0,7,-0.8439024390243903,0.5360416666666664,,,8,177.4,328.13,8,129.5,681.24,0,0,5444,28
5588,5445,20,00:32:18,58140,3,3,19,smash,0.0,0,2.0,6,1.1121951219512194,-1.026614583333333,,,8,202.4,714.16,8,189.8,343.49,0,0,5444,28
5589,5445,21,00:18:14,32821,20,8,18,defensive shot,0.0,1,2.0,7,0.0195121951219511,0.4229687500000001,,,8,172.8,286.57,8,205.0,753.67,0,0,5444,28
5590,5445,22,00:08:02,14460,1,2,19,smash,0.0,0,2.0,8,-0.2024390243902438,1.2217187500000002,,,8,131.7,292.76,8,160.5,689.41,0,0,5444,28
5591,5445,23,00:08:39,15573,6,1,18,smash,0.0,0,2.0,6,1.3353658536585369,-0.9459895833333332,,,8,193.0,679.0,8,171.0,262.75,0,0,5444,28
5592,5445,24,00:10:48,19457,4,4,19,net shot,0.0,1,2.0,2,-1.2402439024390244,0.2770312500000003,,,8,194.1,337.59,8,183.3,643.99,0,0,5444,28
5593,5445,25,00:39:46,71602,13,6,18,smash,0.0,0,2.0,6,-1.225609756097561,1.0029687500000002,,,8,132.6,207.59,8,162.1,668.19,0,0,5444,28
5594,5445,26,00:33:21,60049,5,3,19,defensive shot,0.0,0,2.0,2,0.9939024390243902,-0.3366666666666666,,,8,212.4,686.67,8,203.4,251.76,0,0,5444,28
5595,5445,27,00:37:39,67773,11,6,18,smash,0.0,0,2.0,6,-1.267073170731707,0.9600520833333336,,,8,104.9,239.55,8,147.5,715.56,0,0,5444,28
5596,5445,28,00:08:10,14717,1,2,19,push/rush,0.0,0,2.0,4,-1.475609756097561,1.7454166666666666,opponent's ball landed,18,8,211.0,355.81,8,221.9,659.64,0,0,5444,28
5597,5446,1,00:21:37,38912,13,10,3,defensive shot,0.0,0,2.0,5,-1.2585365853658537,-0.5544791666666665,,,6,93.2,676.91,5,101.4,222.18,0,0,5445,9
5598,5446,2,00:32:36,58698,1,0,23,drop,0.0,0,2.0,2,-0.8804878048780488,0.3544791666666664,,,5,91.7,240.24,8,133.4,730.12,0,0,5445,9
5599,5446,3,00:21:39,38975,13,10,3,drive,0.0,0,1.0,8,-0.0158536585365855,-0.9505208333333334,,,8,110.8,645.46,8,110.8,317.29,0,0,5445,9
5600,5446,4,00:57:54,104233,9,4,23,defensive shot,0.0,1,2.0,1,-1.0841463414634147,-0.2600520833333333,,,8,167.0,694.4,8,118.6,292.08,0,0,5445,9
5601,5446,5,00:07:03,12700,1,0,3,net shot,0.0,0,2.0,1,-0.9158536585365852,-0.3199479166666667,,,8,115.9,595.39,8,140.4,228.64,0,0,5445,9
5602,5446,6,00:19:57,35922,12,8,23,short service,0.0,1,2.0,7,-0.45,-0.3106770833333332,,,8,187.8,659.72,8,129.4,319.73,0,0,5445,9
5603,5446,7,00:35:47,64434,8,2,3,smash,1.0,0,2.0,8,0.2768292682926828,0.8843749999999998,,,8,189.3,254.76,8,219.0,644.69,0,0,5445,9
5604,5446,8,01:03:52,114983,16,7,23,defensive shot,0.0,0,1.0,6,-0.8670731707317072,1.4502604166666668,,,8,106.8,304.2,8,139.8,725.41,0,0,5445,9
5605,5446,9,00:37:29,67484,10,3,3,smash,0.0,0,2.0,8,0.3487804878048779,1.4654166666666668,opponent's ball landed,3.0,8,133.6,256.38,4,97.1,760.9,0,0,5445,9
5606,5447,1,00:16:16,29308,9,15,6,clear,0.0,1,1.0,6,1.1987804878048782,-1.2034375,,,8,187.9,711.92,8,152.5,341.83,0,0,5446,31
5607,5447,2,00:47:31,85546,3,3,26,drop,0.0,0,2.0,2,1.218292682926829,-0.4676041666666665,,,8,150.1,727.87,8,135.1,253.64,0,0,5446,31
5608,5447,3,00:06:31,11756,2,3,6,push/rush,0.0,0,1.0,5,-0.9609756097560976,-1.32796875,,,8,224.6,598.61,8,181.4,324.95,0,0,5446,31
5609,5447,4,00:17:35,31655,8,11,26,short service,0.0,1,2.0,7,0.6365853658536584,0.4227083333333332,,,8,167.3,333.89,8,214.7,670.47,0,0,5446,31
5610,5447,5,00:09:17,16710,6,4,6,lob,0.0,0,1.0,3,-1.0914634146341464,-1.4410416666666668,,,8,133.9,600.99,8,163.8,327.56,0,0,5446,31
5611,5447,6,00:43:25,78178,1,0,26,short service,0.0,1,2.0,7,-0.6073170731707317,-0.4738541666666667,,,8,181.9,622.83,8,138.5,301.08,0,0,5446,31
5612,5447,7,01:03:35,114471,17,16,6,lob,0.0,1,1.0,4,-1.451219512195122,1.5292708333333334,,,8,152.6,355.72,8,142.6,627.23,0,0,5446,31
5613,5447,8,00:49:37,89313,7,3,26,clear,0.0,0,1.0,3,-1.3085365853658537,-1.394947916666667,,,8,141.8,722.84,8,139.5,282.85,0,0,5446,31
5614,5447,9,00:25:49,46488,7,5,6,clear,0.0,1,1.0,8,0.2731707317073171,1.131197916666667,,,8,139.7,334.97,7,127.7,559.7,0,0,5446,31
5615,5447,10,00:47:24,85343,3,3,26,lob,0.0,0,1.0,4,0.9695121951219512,-1.54,,,7,230.2,542.01,8,186.6,348.66,0,0,5446,31
5616,5447,11,00:52:03,93699,9,6,6,short service,0.0,1,2.0,7,-0.175609756097561,-0.3359895833333333,,,8,189.0,626.89,8,130.2,261.49,0,0,5446,31
5617,5447,12,00:43:25,78178,1,0,26,short service,0.0,1,2.0,7,-0.6073170731707317,-0.4738541666666667,,,8,181.9,622.83,8,138.5,301.08,0,0,5446,31
5618,5447,13,01:07:24,121321,19,18,6,defensive shot,0.0,0,2.0,2,-1.223170731707317,0.4666666666666668,,,8,111.0,321.14,8,116.4,751.03,0,0,5446,31
5619,5447,14,01:04:52,116788,14,15,26,defensive shot,0.0,0,2.0,5,-1.0853658536585369,-0.6247395833333332,,,8,183.5,652.5,8,160.8,226.09,0,0,5446,31
5620,5447,15,00:25:08,45249,5,5,6,net shot,0.0,1,2.0,1,1.3365853658536588,0.2370833333333332,,,8,244.6,363.68,8,181.3,663.15,0,0,5446,31
5621,5447,16,00:44:05,79374,2,0,26,defensive shot,0.0,1,2.0,1,-1.232926829268293,-0.3354687500000001,,,8,123.8,690.23,8,104.4,303.98,0,0,5446,31
5622,5447,17,00:14:58,26948,9,12,6,net shot,0.0,0,2.0,6,1.1414634146341467,-0.6114583333333332,,,8,203.1,667.6,8,124.4,279.32,0,0,5446,31
5623,5447,18,00:59:22,106876,13,9,26,clear,0.0,0,1.0,3,-1.1134146341463411,-1.3811979166666666,,,8,136.4,734.59,8,168.7,242.46,0,0,5446,31
5624,5447,19,00:14:54,26843,9,12,6,short service,0.0,1,2.0,8,-0.1853658536585364,-0.5561979166666667,,,8,185.0,631.75,8,127.2,289.25,0,0,5446,31
5625,5447,20,00:22:30,40524,12,12,26,defensive shot,0.0,0,2.0,7,0.602439024390244,0.5381770833333336,,,8,151.5,272.18,8,208.3,670.49,0,0,5446,31
5626,5447,21,00:33:33,60418,12,13,6,net shot,0.0,1,2.0,1,0.9890243902439028,0.3738541666666665,,,8,219.5,347.93,8,157.0,716.35,0,0,5446,31
5627,5447,22,00:34:21,61841,18,19,26,drop,1.0,0,2.0,7,-0.8378048780487806,0.5515624999999998,,,8,242.8,205.71,8,219.1,684.67,0,0,5446,31
5628,5447,23,00:30:04,54141,10,11,6,drop,1.0,0,2.0,5,0.9280487804878048,0.8304687500000002,,,8,226.7,234.02,8,208.4,667.56,0,0,5446,31
5629,5447,24,01:10:37,127111,19,17,26,defensive shot,0.0,1,2.0,7,-0.6280487804878049,-0.4486979166666665,,,8,171.3,670.61,8,136.5,326.62,0,0,5446,31
5630,5447,25,00:59:46,107581,14,12,6,clear,1.0,0,1.0,6,-0.8951219512195122,1.4935937499999998,,,8,198.3,252.75,8,194.9,690.13,0,0,5446,31
5631,5447,26,00:36:22,65463,19,20,26,net shot,0.0,0,2.0,7,0.9353658536585364,0.4748437499999998,,,8,171.6,321.25,8,170.6,632.25,0,0,5446,31
5632,5447,27,00:33:44,60747,12,13,6,defensive shot,0.0,1,2.0,1,1.2317073170731707,0.5856770833333336,,,8,185.4,275.91,8,221.7,648.94,0,0,5446,31
5633,5447,28,00:53:42,96676,11,4,26,smash,0.0,0,2.0,8,0.9134146341463416,-1.0058854166666666,,,8,145.7,712.64,8,200.7,236.67,0,0,5446,31
5634,5447,29,01:04:59,116973,17,17,6,lob,0.0,1,1.0,3,1.1817073170731704,1.565625,,,8,243.7,356.84,8,198.4,634.86,0,0,5446,31
5635,5447,30,00:37:52,68168,20,20,26,lob,0.0,0,2.0,3,1.482926829268293,1.678489583333333,,,8,117.9,311.55,8,182.9,677.7,0,0,5446,31
5636,5447,31,00:17:06,30787,10,16,6,defensive shot,0.0,1,2.0,5,-1.4426829268292682,-0.6453124999999998,opponent's ball landed,26,8,168.1,673.88,8,120.0,233.04,0,0,5446,31
5637,5448,1,00:08:42,15678,3,2,28,drop,0.0,0,2.0,10,-1.5719512195121952,-0.49578125,out,12,3,253.2,759.41,8,210.4,307.59,0,0,5447,1
5638,5449,1,00:33:36,60492,16,10,20,net shot,0.0,1,2.0,1,1.1865853658536587,0.41984375,,,6,251.7,313.46,8,141.1,730.37,0,0,5448,2
5639,5449,2,00:15:45,28367,13,11,3,defensive shot,0.0,0,2.0,7,0.397560975609756,0.0761979166666666,touched the net,20,8,192.1,680.29,8,200.9,302.13,0,0,5448,2
5640,5450,1,00:47:34,85646,15,10,1,lob,0.0,1,1.0,8,-0.3134146341463413,1.4555729166666669,,,6,252.2,283.51,8,217.5,635.18,0,0,5449,24
5641,5450,2,01:07:14,121034,12,5,34,drive,0.0,1,2.0,8,-0.1134146341463416,-0.7453645833333334,,,8,135.4,679.49,8,156.4,282.73,0,0,5449,24
5642,5450,3,00:38:32,69366,7,3,1,drive,0.0,0,1.0,8,-0.8207317073170731,0.9439583333333332,,,8,200.7,264.09,8,207.0,639.97,0,0,5449,24
5643,5450,4,00:14:10,25514,8,7,34,short service,0.0,1,2.0,8,-0.2292682926829269,0.7127083333333335,,,8,185.7,314.07,8,132.6,607.33,0,0,5449,24
5644,5450,5,00:48:30,87301,16,11,1,lob,0.0,0,1.0,4,-0.9609756097560976,1.606666666666667,,,8,127.5,351.72,8,181.0,636.93,0,0,5449,24
5645,5450,6,01:07:58,122360,12,5,34,net shot,0.0,0,2.0,2,1.2073170731707317,-0.3735937500000001,,,8,231.6,621.33,8,181.3,252.0,0,0,5449,24
5646,5450,7,00:32:41,58848,0,1,1,lob,0.0,1,1.0,9,-0.6817073170731708,1.545677083333333,,,8,140.8,333.04,8,173.1,638.55,0,0,5449,24
5647,5450,8,01:05:01,117037,10,5,34,push/rush,0.0,1,2.0,4,-0.8878048780487805,1.6319270833333337,,,8,153.1,328.79,8,152.9,701.38,0,0,5449,24
5648,5450,9,00:24:56,44880,14,16,1,lob,0.0,0,1.0,3,-0.902439024390244,-1.506614583333333,,,8,203.8,606.07,8,171.4,299.25,0,0,5449,24
5649,5450,10,00:32:23,58292,2,2,34,defensive shot,0.0,0,2.0,6,1.2829268292682925,-0.7287500000000001,,,8,207.3,637.54,9,206.0,176.46,0,0,5449,24
5650,5450,11,00:39:53,71798,8,5,1,clear,0.0,0,1.0,6,-1.146341463414634,1.4282812500000002,,,9,110.0,174.81,8,156.3,635.46,0,0,5449,24
5651,5450,12,00:49:33,89205,15,17,34,net shot,0.0,1,2.0,7,0.246341463414634,-0.3235416666666666,,,8,164.3,600.45,8,171.2,289.95,0,0,5449,24
5652,5450,13,00:48:45,87760,16,11,1,net shot,0.0,1,2.0,2,-1.1243902439024391,0.4607291666666668,,,8,174.3,351.21,8,170.6,616.1,0,0,5449,24
5653,5450,14,00:39:25,70975,6,8,34,defensive shot,0.0,1,2.0,8,0.0097560975609757,-0.5645312499999999,,,8,154.8,659.71,9,154.7,151.82,0,0,5449,24
5654,5450,15,00:18:49,33882,10,12,1,clear,0.0,0,1.0,4,1.1024390243902435,-1.41828125,,,9,124.5,776.72,8,148.3,257.13,0,0,5449,24
5655,5450,16,00:49:33,89205,15,17,34,net shot,0.0,1,2.0,7,0.246341463414634,-0.3235416666666666,,,8,164.3,600.45,8,171.2,289.95,0,0,5449,24
5656,5450,17,00:26:58,48548,16,17,1,net shot,0.0,1,2.0,7,0.1731707317073169,-0.3713020833333334,,,8,162.0,599.65,8,181.6,316.02,0,0,5449,24
5657,5450,18,01:05:01,117037,10,5,34,push/rush,0.0,1,2.0,4,-0.8878048780487805,1.6319270833333337,,,8,153.1,328.79,8,152.9,701.38,0,0,5449,24
5658,5450,19,00:18:43,33709,10,12,1,short service,0.0,1,2.0,7,0.6548780487804877,-0.3282812499999998,,,8,175.5,638.54,8,135.2,259.85,0,0,5449,24
5659,5450,20,00:26:54,48449,18,14,34,drop,0.0,0,2.0,1,1.104878048780488,0.6471874999999999,,,8,132.2,215.99,8,137.0,707.21,0,0,5449,24
5660,5450,21,00:38:32,69366,7,3,1,drive,0.0,0,1.0,8,-0.8207317073170731,0.9439583333333332,,,8,200.7,264.09,8,207.0,639.97,0,0,5449,24
5661,5450,22,00:50:12,90383,15,18,34,drive,0.0,0,2.0,4,1.1268292682926826,-1.4318229166666665,,,8,176.7,629.78,5,100.9,283.53,0,0,5449,24
5662,5450,23,00:24:30,44124,14,15,1,net shot,0.0,0,2.0,7,-0.6097560975609756,-0.4020833333333333,,,5,251.5,652.28,9,219.4,195.35,0,0,5449,24
5663,5450,24,00:21:48,39252,13,11,34,smash,0.0,0,2.0,10,-1.7170731707317075,1.2688541666666666,out,1,9,159.5,182.81,8,163.0,653.5,0,0,5449,24
5664,5451,1,00:32:50,59127,0,2,2,clear,0.0,0,1.0,4,-0.8926829268292683,1.5958854166666665,,,3,102.1,191.25,8,151.7,648.3,0,0,5450,14
5665,5451,2,00:25:36,46107,15,14,30,defensive shot,0.0,1,2.0,2,-0.8695121951219512,0.3844791666666669,,,8,170.3,306.19,8,209.9,719.72,0,0,5450,14
5666,5451,3,00:13:32,24380,3,5,2,lob,0.0,1,1.0,3,1.1768292682926829,1.52328125,,,8,246.9,335.56,8,221.3,712.19,0,0,5450,14
5667,5451,4,01:18:23,141118,9,8,30,defensive shot,0.0,1,2.0,2,-1.3402439024390245,0.5816666666666664,,,8,172.0,300.96,8,215.8,731.17,0,0,5450,14
5668,5451,5,01:03:39,114597,16,7,2,net shot,0.0,0,2.0,2,1.0268292682926827,-0.2591145833333333,,,8,239.7,691.91,8,193.0,264.97,0,0,5450,14
5669,5451,6,00:41:34,74847,6,4,30,defensive shot,0.0,1,2.0,8,0.6048780487804878,-0.70703125,,,8,216.5,703.07,8,228.9,229.96,0,0,5450,14
5670,5451,7,00:45:10,81306,4,5,2,clear,0.0,0,1.0,6,-1.15,1.4807291666666664,,,8,106.0,209.81,8,152.3,632.85,0,0,5450,14
5671,5451,8,01:39:27,179028,20,19,30,defensive shot,0.0,1,2.0,2,1.1365853658536584,-0.4894270833333334,,,8,188.2,679.2,9,113.6,197.52,0,0,5450,14
5672,5451,9,00:49:49,89670,18,14,2,smash,0.0,0,2.0,6,1.0439024390243905,-0.8710416666666667,,,9,149.6,772.09,8,171.2,313.22,0,0,5450,14
5673,5451,10,01:32:37,166737,16,16,30,smash,1.0,0,2.0,5,-1.3073170731707318,-1.1509895833333337,,,8,131.7,731.12,8,133.8,277.67,0,0,5450,14
5674,5451,11,00:27:06,48780,18,14,2,push/rush,0.0,0,1.0,4,1.25,-1.4415104166666666,,,8,231.5,673.19,8,223.1,247.59,0,0,5450,14
5675,5451,12,01:33:27,168219,17,16,30,smash,1.0,0,2.0,8,-0.5365853658536586,-0.9720833333333332,,,8,181.9,756.71,8,147.8,274.82,0,0,5450,14
5676,5451,13,00:15:43,28296,13,11,2,smash,1.0,0,2.0,5,0.9902439024390244,0.9015625000000002,,,8,201.3,275.15,8,199.8,672.99,0,0,5450,14
5677,5451,14,00:07:23,13291,1,0,30,lob,0.0,1,2.0,10,-0.7975609756097561,1.7959375000000002,out,2,8,165.9,365.61,8,192.9,611.05,0,0,5450,14
5678,5452,1,00:50:01,90056,5,5,9,net shot,0.0,0,2.0,5,-0.9292682926829268,-0.6306770833333332,,,7,133.7,563.16,8,171.2,299.86,0,0,5451,7
5679,5452,2,00:12:12,21961,6,4,7,push/rush,0.0,1,1.0,8,0.8841463414634146,-1.3695833333333336,,,8,104.9,604.36,8,166.4,313.92,0,0,5451,7
5680,5452,3,00:34:26,61982,18,19,9,defensive shot,0.0,1,1.0,8,-0.7804878048780488,-0.70375,,,8,205.2,703.9,9,223.0,200.28,0,0,5451,7
5681,5452,4,00:08:06,14590,1,0,7,drop,0.0,0,2.0,6,0.9365853658536588,-0.5958854166666668,,,9,236.7,793.03,8,177.3,280.19,0,0,5451,7
5682,5452,5,00:16:49,30281,7,10,9,net shot,0.0,0,2.0,7,0.1243902439024388,-0.2789583333333333,,,8,198.2,622.76,8,182.3,318.61,0,0,5451,7
5683,5452,6,00:14:39,26376,10,6,7,long service,0.0,0,1.0,9,-0.8646341463414635,-1.4240624999999998,,,8,198.1,698.04,8,125.8,274.02,0,0,5451,7
5684,5452,7,01:15:26,135788,21,19,9,lob,0.0,0,2.0,10,-1.023170731707317,1.8004166666666663,out,7,8,116.8,361.54,8,133.0,637.97,0,0,5451,7
5685,5453,1,00:31:30,56725,1,0,3,lob,0.0,0,1.0,8,0.9097560975609756,1.369479166666667,,,2,266.8,389.67,8,228.5,626.06,0,0,5452,15
5686,5453,2,00:14:30,26105,12,6,25,net shot,0.0,0,2.0,8,0.4756097560975609,-0.6481770833333332,,,8,247.3,617.11,8,221.2,242.12,0,0,5452,15
5687,5453,3,00:31:32,56777,1,0,3,defensive shot,0.0,0,2.0,1,1.0756097560975608,0.3752083333333331,,,8,244.7,263.25,9,236.8,758.93,0,0,5452,15
5688,5453,4,00:22:54,41228,18,15,25,drop,0.0,0,2.0,8,0.1219512195121951,-0.6022395833333333,,,9,230.5,766.11,8,210.9,328.66,0,0,5452,15
5689,5453,5,00:47:30,85511,19,11,3,short service,0.0,1,2.0,7,0.6207317073170733,0.5549479166666664,,,8,174.4,334.62,8,217.4,682.08,0,0,5452,15
5690,5453,6,00:33:15,59876,5,6,25,defensive shot,0.0,1,2.0,7,0.3695121951219514,0.4197395833333335,,,8,181.9,292.51,8,230.7,745.6,0,0,5452,15
5691,5453,7,00:44:09,79479,15,9,3,smash,1.0,0,1.0,8,-0.3841463414634146,0.9146354166666668,,,8,163.1,274.45,8,205.5,639.97,0,0,5452,15
5692,5453,8,00:15:51,28556,13,8,25,net shot,0.0,1,1.0,8,0.1292682926829267,-0.5554687499999998,,,8,161.1,629.55,9,176.3,190.06,0,0,5452,15
5693,5453,9,00:25:46,46396,4,1,3,drop,0.0,0,2.0,7,0.90609756097561,0.6055729166666666,,,9,241.1,183.66,8,216.2,652.07,0,0,5452,15
5694,5453,10,00:21:07,38036,16,14,25,smash,0.0,0,2.0,8,-0.0390243902439023,-1.1874479166666667,,,8,191.7,731.12,8,193.0,257.44,0,0,5452,15
5695,5453,11,00:18:43,33691,16,14,3,defensive shot,0.0,0,2.0,5,-0.9646341463414634,-0.5595833333333333,,,8,147.0,660.51,8,118.0,244.07,0,0,5452,15
5696,5453,12,00:07:05,12779,2,0,25,defensive shot,0.0,1,2.0,8,-0.2646341463414632,-0.9358854166666668,,,8,154.6,632.38,8,153.6,251.9,0,0,5452,15
5697,5453,13,00:35:46,64390,8,2,3,defensive shot,0.0,0,2.0,1,1.2036585365853658,0.4946354166666668,,,8,245.2,295.39,8,242.1,735.28,0,0,5452,15
5698,5453,14,00:14:30,26105,12,6,25,net shot,0.0,0,2.0,8,0.4756097560975609,-0.6481770833333332,,,8,247.3,617.11,8,221.2,242.12,0,0,5452,15
5699,5453,15,00:29:04,52344,21,13,3,smash,1.0,0,2.0,5,-1.0707317073170732,-0.7815625,opponent's ball landed,3.0,8,230.2,748.49,8,184.3,259.74,0,0,5452,15
5700,5454,1,00:53:23,96091,13,11,30,net shot,0.0,1,2.0,1,-1.1560975609756097,-0.1389062500000001,,,2,87.7,582.47,8,115.5,322.27,0,0,5453,7
5701,5454,2,00:13:24,24147,3,4,23,push/rush,0.0,0,1.0,3,-1.2841463414634149,-1.3958854166666663,,,8,126.2,629.36,8,175.6,344.11,0,0,5453,7
5702,5454,3,00:32:13,58000,21,19,30,smash,1.0,0,2.0,8,-0.3560975609756096,0.8552604166666669,,,8,196.8,219.15,8,216.8,656.35,0,0,5453,7
5703,5454,4,00:58:34,105430,10,4,23,defensive shot,0.0,1,2.0,8,0.6353658536585365,-0.6657812499999999,,,8,188.0,696.36,5,60.6,284.81,0,0,5453,7
5704,5454,5,00:46:02,82888,9,7,30,clear,0.0,0,1.0,9,0.795121951219512,-1.489010416666667,,,5,262.7,709.77,8,221.0,221.64,0,0,5453,7
5705,5454,6,00:16:32,29772,8,7,23,smash,1.0,0,2.0,5,-1.4146341463414631,-0.9327604166666664,,,8,157.8,736.74,8,199.5,245.54,0,0,5453,7
5706,5454,7,00:19:25,34970,12,11,30,smash,0.0,0,2.0,8,0.6902439024390243,1.1184375,opponent's ball landed,23,8,119.1,289.19,8,191.0,655.12,0,0,5453,7
5707,5455,1,00:15:34,28023,11,6,7,clear,0.0,0,1.0,9,0.2451219512195121,-1.4590625,,,10,233.5,820.42,8,173.5,345.58,0,0,5454,2
5708,5455,2,00:35:56,64686,3,1,1,defensive shot,0.0,1,2.0,7,0.147560975609756,-0.4976041666666668,not pass over the net,7,8,167.1,282.08,5,279.5,698.65,0,0,5454,4
