rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
5447,15,00:25:08,45249,5,5,6,net shot,0.0,1,2.0,1,1.3365853658536588,0.2370833333333332,,,8,244.6,363.68,8,181.3,663.15,0,0,17713,31
5447,21,00:33:33,60418,12,13,6,net shot,0.0,1,2.0,1,0.9890243902439028,0.3738541666666665,,,8,219.5,347.93,8,157.0,716.35,0,0,17714,31
5447,23,00:30:04,54141,10,11,6,drop,1.0,0,2.0,5,0.9280487804878048,0.8304687500000002,,,8,226.7,234.02,8,208.4,667.56,0,0,17715,31
5447,25,00:59:46,107581,14,12,6,clear,1.0,0,1.0,6,-0.8951219512195122,1.4935937499999998,,,8,198.3,252.75,8,194.9,690.13,0,0,17716,31
5447,26,00:36:22,65463,19,20,26,net shot,0.0,0,2.0,7,0.9353658536585364,0.4748437499999998,,,8,171.6,321.25,8,170.6,632.25,0,0,17717,31
5447,27,00:33:44,60747,12,13,6,defensive shot,0.0,1,2.0,1,1.2317073170731707,0.5856770833333336,,,8,185.4,275.91,8,221.7,648.94,0,0,17718,31
5447,30,00:37:52,68168,20,20,26,lob,0.0,0,2.0,3,1.482926829268293,1.678489583333333,,,8,117.9,311.55,8,182.9,677.7,0,0,17719,31
5447,31,00:17:06,30787,10,16,6,defensive shot,0.0,1,2.0,5,-1.4426829268292682,-0.6453124999999998,opponent's ball landed,26.0,8,168.1,673.88,8,120.0,233.04,0,0,17720,31
5448,1,00:08:42,15678,3,2,28,drop,0.0,0,2.0,10,-1.5719512195121952,-0.49578125,out,12.0,3,253.2,759.41,8,210.4,307.59,0,0,17721,1
5449,2,00:15:45,28367,13,11,3,defensive shot,0.0,0,2.0,7,0.397560975609756,0.0761979166666666,touched the net,20.0,8,192.1,680.29,8,200.9,302.13,0,0,17722,2
5450,1,00:47:34,85646,15,10,1,lob,0.0,1,1.0,8,-0.3134146341463413,1.4555729166666669,,,6,252.2,283.51,8,217.5,635.18,0,0,17723,24
5450,3,00:38:32,69366,7,3,1,drive,0.0,0,1.0,8,-0.8207317073170731,0.9439583333333332,,,8,200.7,264.09,8,207.0,639.97,0,0,17724,24
5450,5,00:48:30,87301,16,11,1,lob,0.0,0,1.0,4,-0.9609756097560976,1.606666666666667,,,8,127.5,351.72,8,181.0,636.93,0,0,17725,24
5450,6,01:07:58,122360,12,5,34,net shot,0.0,0,2.0,2,1.2073170731707317,-0.3735937500000001,,,8,231.6,621.33,8,181.3,252.0,0,0,17726,24
5450,7,00:32:41,58848,0,1,1,lob,0.0,1,1.0,9,-0.6817073170731708,1.545677083333333,,,8,140.8,333.04,8,173.1,638.55,0,0,17727,24
5450,8,01:05:01,117037,10,5,34,push/rush,0.0,1,2.0,4,-0.8878048780487805,1.6319270833333337,,,8,153.1,328.79,8,152.9,701.38,0,0,17728,24
5450,14,00:39:25,70975,6,8,34,defensive shot,0.0,1,2.0,8,0.0097560975609757,-0.5645312499999999,,,8,154.8,659.71,9,154.7,151.82,0,0,17729,24
5450,15,00:18:49,33882,10,12,1,clear,0.0,0,1.0,4,1.1024390243902435,-1.41828125,,,9,124.5,776.72,8,148.3,257.13,0,0,17730,24
5450,17,00:26:58,48548,16,17,1,net shot,0.0,1,2.0,7,0.1731707317073169,-0.3713020833333334,,,8,162.0,599.65,8,181.6,316.02,0,0,17731,24
5450,19,00:18:43,33709,10,12,1,short service,0.0,1,2.0,7,0.6548780487804877,-0.3282812499999998,,,8,175.5,638.54,8,135.2,259.85,0,0,17732,24
5450,23,00:24:30,44124,14,15,1,net shot,0.0,0,2.0,7,-0.6097560975609756,-0.4020833333333333,,,5,251.5,652.28,9,219.4,195.35,0,0,17733,24
5451,1,00:32:50,59127,0,2,2,clear,0.0,0,1.0,4,-0.8926829268292683,1.5958854166666665,,,3,102.1,191.25,8,151.7,648.3,0,0,17734,14
5451,2,00:25:36,46107,15,14,30,defensive shot,0.0,1,2.0,2,-0.8695121951219512,0.3844791666666669,,,8,170.3,306.19,8,209.9,719.72,0,0,17735,14
5451,3,00:13:32,24380,3,5,2,lob,0.0,1,1.0,3,1.1768292682926829,1.52328125,,,8,246.9,335.56,8,221.3,712.19,0,0,17736,14
5451,4,01:18:23,141118,9,8,30,defensive shot,0.0,1,2.0,2,-1.3402439024390245,0.5816666666666664,,,8,172.0,300.96,8,215.8,731.17,0,0,17737,14
5451,5,01:03:39,114597,16,7,2,net shot,0.0,0,2.0,2,1.0268292682926827,-0.2591145833333333,,,8,239.7,691.91,8,193.0,264.97,0,0,17738,14
5451,9,00:49:49,89670,18,14,2,smash,0.0,0,2.0,6,1.0439024390243905,-0.8710416666666667,,,9,149.6,772.09,8,171.2,313.22,0,0,17739,14
5451,11,00:27:06,48780,18,14,2,push/rush,0.0,0,1.0,4,1.25,-1.4415104166666666,,,8,231.5,673.19,8,223.1,247.59,0,0,17740,14
5451,12,01:33:27,168219,17,16,30,smash,1.0,0,2.0,8,-0.5365853658536586,-0.9720833333333332,,,8,181.9,756.71,8,147.8,274.82,0,0,17741,14
5451,14,00:07:23,13291,1,0,30,lob,0.0,1,2.0,10,-0.7975609756097561,1.7959375000000002,out,2.0,8,165.9,365.61,8,192.9,611.05,0,0,17742,14
5452,2,00:12:12,21961,6,4,7,push/rush,0.0,1,1.0,8,0.8841463414634146,-1.3695833333333336,,,8,104.9,604.36,8,166.4,313.92,0,0,17743,7
5452,6,00:14:39,26376,10,6,7,long service,0.0,0,1.0,9,-0.8646341463414635,-1.4240624999999998,,,8,198.1,698.04,8,125.8,274.02,0,0,17744,7
5453,1,00:31:30,56725,1,0,3,lob,0.0,0,1.0,8,0.9097560975609756,1.369479166666667,,,2,266.8,389.67,8,228.5,626.06,0,0,17745,15
5453,4,00:22:54,41228,18,15,25,drop,0.0,0,2.0,8,0.1219512195121951,-0.6022395833333333,,,9,230.5,766.11,8,210.9,328.66,0,0,17746,15
5453,5,00:47:30,85511,19,11,3,short service,0.0,1,2.0,7,0.6207317073170733,0.5549479166666664,,,8,174.4,334.62,8,217.4,682.08,0,0,17747,15
5453,7,00:44:09,79479,15,9,3,smash,1.0,0,1.0,8,-0.3841463414634146,0.9146354166666668,,,8,163.1,274.45,8,205.5,639.97,0,0,17748,15
5453,8,00:15:51,28556,13,8,25,net shot,0.0,1,1.0,8,0.1292682926829267,-0.5554687499999998,,,8,161.1,629.55,9,176.3,190.06,0,0,17749,15
5453,11,00:18:43,33691,16,14,3,defensive shot,0.0,0,2.0,5,-0.9646341463414634,-0.5595833333333333,,,8,147.0,660.51,8,118.0,244.07,0,0,17750,15
5453,12,00:07:05,12779,2,0,25,defensive shot,0.0,1,2.0,8,-0.2646341463414632,-0.9358854166666668,,,8,154.6,632.38,8,153.6,251.9,0,0,17751,15
5453,13,00:35:46,64390,8,2,3,defensive shot,0.0,0,2.0,1,1.2036585365853658,0.4946354166666668,,,8,245.2,295.39,8,242.1,735.28,0,0,17752,15
5453,15,00:29:04,52344,21,13,3,smash,1.0,0,2.0,5,-1.0707317073170732,-0.7815625,opponent's ball landed,3.0,8,230.2,748.49,8,184.3,259.74,0,0,17753,15
5454,3,00:32:13,58000,21,19,30,smash,1.0,0,2.0,8,-0.3560975609756096,0.8552604166666669,,,8,196.8,219.15,8,216.8,656.35,0,0,17754,7
5454,6,00:16:32,29772,8,7,23,smash,1.0,0,2.0,5,-1.4146341463414631,-0.9327604166666664,,,8,157.8,736.74,8,199.5,245.54,0,0,17755,7
5457,2,00:24:25,43973,14,15,1,lob,0.0,0,1.0,3,-0.9926829268292684,-1.3771354166666665,,,8,187.3,601.18,8,205.1,291.5,0,0,17756,19
5457,3,00:18:38,33550,16,14,3,drop,0.0,1,2.0,2,1.195121951219512,-0.4934895833333333,,,8,218.3,661.21,8,221.9,290.14,0,0,17757,19
5457,4,00:09:51,17745,3,6,1,defensive shot,0.0,1,2.0,7,-0.7987804878048781,-0.3110416666666668,,,8,176.9,664.87,3,78.5,197.36,0,0,17758,19
5457,9,00:24:04,43340,1,0,3,clear,1.0,0,2.0,9,0.6463414634146342,1.5494270833333337,,,8,152.6,332.55,7,216.4,535.87,0,0,17759,19
5457,10,00:28:32,51365,18,17,1,net shot,0.0,0,2.0,7,0.4560975609756098,-0.0666145833333334,,,7,216.0,521.95,8,193.8,220.0,0,0,17760,19
5457,11,00:11:07,20024,3,0,3,push/rush,0.0,1,1.0,6,1.2439024390243902,-1.0584375,,,8,248.9,632.5,8,178.6,291.92,0,0,17761,19
5457,12,00:37:28,67450,5,3,1,push/rush,0.0,0,1.0,5,1.103658536585366,1.122708333333333,,,8,181.6,323.15,8,142.3,669.56,0,0,17762,19
5457,15,00:15:43,28305,13,11,3,defensive shot,0.0,1,1.0,6,1.080487804878049,-1.1016145833333333,,,8,213.2,653.57,8,218.9,265.27,0,0,17763,19
5457,16,00:25:06,45192,14,16,1,defensive shot,0.0,1,2.0,8,-0.4621951219512196,-0.5653125000000001,,,8,176.4,658.77,3,79.2,172.47,0,0,17764,19
5457,17,00:17:36,31696,15,13,3,smash,1.0,0,2.0,6,1.1646341463414631,-1.1013020833333331,,,3,284.5,765.06,8,203.3,302.15,0,0,17765,19
5461,1,00:40:48,73445,9,5,1,push/rush,0.0,0,1.0,6,-1.1073170731707316,1.0952083333333331,,,5,94.5,326.52,8,159.7,627.47,0,0,17766,9
5461,2,00:20:13,36413,13,13,32,smash,1.0,0,2.0,6,1.1512195121951216,-1.0725,,,8,131.7,727.86,8,150.0,310.49,0,0,17767,9
5461,3,00:27:03,48699,16,17,1,net shot,0.0,0,2.0,7,-0.4439024390243903,-0.16984375,,,8,149.4,596.38,8,138.4,297.21,0,0,17768,9
5461,5,00:06:03,10917,1,0,1,clear,0.0,0,1.0,4,1.3585365853658533,-1.4341666666666668,,,3,257.9,809.08,8,179.3,306.43,0,0,17769,9
5461,8,00:59:58,107942,10,5,32,drop,0.0,0,2.0,7,0.8560975609756096,-0.4814583333333333,,,8,206.7,724.77,8,165.8,336.62,0,0,17770,9
5461,9,00:10:07,18238,3,6,1,lob,0.0,1,2.0,10,-1.6390243902439026,-1.545625,out,32.0,8,118.5,608.17,8,157.1,267.18,0,0,17771,9
5462,2,00:06:57,12521,1,0,19,defensive shot,0.0,1,2.0,7,0.5853658536585366,0.4674999999999999,,,8,223.8,310.63,8,210.8,675.93,0,0,17772,9
5462,9,00:14:52,26781,12,10,3,defensive shot,0.0,1,2.0,1,1.4317073170731704,0.1402604166666667,not pass over the net,19.0,8,231.5,656.79,9,230.1,202.71,0,0,17773,9
5463,1,00:50:05,90172,14,12,28,drop,0.0,0,2.0,1,1.1182926829268292,0.5340104166666665,,,3,99.3,202.52,8,158.1,665.98,0,0,17774,22
5463,2,01:07:41,121853,19,18,6,push/rush,0.0,1,1.0,5,1.2634146341463417,1.489479166666667,,,8,205.8,315.03,8,229.6,684.0,0,0,17775,22
5463,3,00:38:50,69921,6,5,28,clear,0.0,0,1.0,3,1.130487804878049,1.6478125,,,8,137.9,210.45,8,203.5,705.29,0,0,17776,22
5463,4,00:36:23,65491,15,13,6,push/rush,0.0,0,2.0,9,0.9158536585365852,1.5455729166666667,,,8,202.6,357.37,8,215.0,644.27,0,0,17777,22
5463,5,00:08:06,14604,2,2,28,clear,0.0,0,1.0,3,-1.3304878048780486,-1.47,,,8,153.7,690.58,8,132.2,327.96,0,0,17778,22
5463,9,01:10:18,126558,10,6,28,short service,0.0,0,2.0,8,-0.5914634146341463,-0.8035416666666665,,,8,184.2,670.72,8,123.3,261.19,0,0,17779,22
5463,11,00:52:55,95279,16,14,28,short service,0.0,0,2.0,8,0.7902439024390245,0.7034895833333336,,,8,170.4,298.22,8,226.6,699.28,0,0,17780,22
5463,13,00:42:05,75753,8,8,28,defensive shot,0.0,0,2.0,1,1.1853658536585363,0.3800000000000001,,,8,224.1,280.3,9,230.0,757.57,0,0,17781,22
5463,16,01:07:27,121424,19,18,6,lob,0.0,1,1.0,3,0.9695121951219512,1.626875,,,8,187.9,336.68,8,173.0,647.7,0,0,17782,22
5463,18,01:07:41,121853,19,18,6,push/rush,0.0,1,1.0,5,1.2634146341463417,1.489479166666667,,,8,205.8,315.03,8,229.6,684.0,0,0,17783,22
5463,20,00:28:09,50683,10,7,6,defensive shot,0.0,1,2.0,5,1.1646341463414631,0.7616666666666667,,,8,166.8,310.74,8,244.5,734.09,0,0,17784,22
5463,21,00:17:38,31750,11,10,28,defensive shot,0.0,1,2.0,5,-1.174390243902439,-0.5372916666666668,,,8,140.2,697.79,8,123.0,204.79,0,0,17785,22
5463,22,00:44:26,79996,1,0,6,clear,1.0,0,2.0,10,-1.6365853658536584,-1.5686458333333333,no such data,34.0,8,105.6,733.39,8,134.9,276.65,0,0,17786,1
5465,2,00:22:47,41035,18,15,25,net shot,0.0,0,2.0,2,1.3829268292682924,-0.2394791666666667,,,5,252.5,597.57,8,228.0,317.06,0,0,17787,7
5465,3,00:58:20,105014,10,4,23,push/rush,0.0,0,1.0,5,-1.267073170731707,-1.2880208333333334,,,8,127.0,657.13,8,167.8,343.98,0,0,17788,7
5465,6,00:15:08,27269,13,7,25,short service,0.0,1,2.0,7,0.3829268292682927,-0.3404166666666667,,,8,172.1,622.36,8,209.2,280.4,0,0,17789,7
5465,7,00:52:30,94515,3,0,23,net shot,0.0,0,2.0,7,-0.7939024390243902,0.12984375,not pass over the net,25.0,8,222.5,621.11,8,208.7,361.87,0,0,17790,7
5466,1,00:57:05,102758,8,4,23,lob,0.0,1,1.0,3,-0.9304878048780488,-1.4478645833333337,,,2,96.2,569.28,7,123.9,380.03,0,0,17791,2
5466,2,00:35:27,63821,2,2,28,net shot,0.0,1,2.0,1,-0.8792682926829267,-0.0730208333333332,touched the net,23.0,7,125.4,412.68,8,172.5,632.87,0,0,17792,2
5467,1,00:33:53,60997,22,23,29,drop,0.0,0,2.0,6,-1.3682926829268294,0.7138541666666663,opponent's ball landed,33.0,4,257.0,190.91,8,204.1,714.86,0,0,17793,1
5468,2,00:08:32,15368,6,1,18,short service,0.0,1,2.0,7,0.6426829268292682,-0.3232291666666667,,,8,169.4,651.89,8,222.9,292.61,0,0,17794,9
5468,5,01:07:13,120995,12,5,34,drive,0.0,1,2.0,3,-1.0390243902439025,-1.4024479166666666,,,8,129.9,599.04,8,185.2,304.43,0,0,17795,9
5468,6,00:47:10,84908,21,10,18,short service,0.0,1,2.0,7,0.5048780487804879,0.65296875,,,8,165.6,325.79,8,217.8,672.52,0,0,17796,9
5468,7,01:07:47,122015,12,5,34,push/rush,0.0,1,2.0,4,1.1658536585365855,-1.4897395833333331,,,8,111.6,597.51,8,143.2,307.44,0,0,17797,9
5468,8,00:16:08,29041,14,7,18,defensive shot,0.0,1,2.0,1,-1.1829268292682926,-0.3146875,,,8,176.3,669.61,9,136.7,191.09,0,0,17798,9
5468,9,00:21:48,39252,13,11,34,smash,0.0,0,2.0,10,-1.7170731707317075,1.2688541666666666,out,18.0,9,159.5,182.81,8,163.0,653.5,0,0,17799,9
5469,1,01:07:24,121348,12,5,34,push/rush,0.0,1,1.0,3,-1.3597560975609757,-1.3860416666666666,,,8,127.7,612.31,8,185.8,306.84,0,0,17800,8
5469,2,00:51:09,92096,6,6,9,smash,0.0,0,2.0,8,-0.1597560975609755,-0.9858333333333332,,,8,165.8,747.96,8,151.9,272.63,0,0,17801,8
5469,3,01:05:11,117341,10,5,34,lob,0.0,0,1.0,4,-1.226829268292683,1.6325000000000005,,,8,123.5,343.21,8,119.7,653.78,0,0,17802,8
5469,4,01:01:33,110805,15,13,9,net shot,0.0,1,2.0,7,0.2060975609756098,0.1160416666666665,,,8,232.4,354.46,8,173.8,662.09,0,0,17803,8
5469,6,00:48:39,87596,4,4,9,defensive shot,0.0,1,2.0,8,0.2439024390243902,-0.8188541666666668,,,8,210.4,703.4,8,197.1,335.68,0,0,17804,8
5470,2,00:50:12,90371,13,10,12,short service,0.0,1,2.0,1,1.0536585365853657,0.3421875000000002,,,8,164.8,321.85,8,215.0,665.09,0,0,17805,33
5470,7,01:07:36,121687,12,5,34,defensive shot,0.0,0,2.0,2,1.3390243902439023,-0.3970312500000001,,,8,198.3,685.05,8,246.5,224.85,0,0,17806,33
5470,8,00:27:11,48947,19,17,12,net shot,0.0,1,2.0,2,1.295121951219512,-0.4028124999999998,,,8,215.6,604.85,8,160.2,334.66,0,0,17807,33
5470,10,00:49:35,89274,12,10,12,net shot,0.0,1,2.0,2,-1.221951219512195,0.3816666666666665,,,8,248.7,350.14,8,228.2,724.15,0,0,17808,33
5470,13,01:07:24,121348,12,5,34,push/rush,0.0,1,1.0,3,-1.3597560975609757,-1.3860416666666666,,,8,127.7,612.31,8,185.8,306.84,0,0,17809,33
5470,14,00:42:13,75990,6,6,12,defensive shot,0.0,1,2.0,1,1.4048780487804875,0.5135937500000001,,,8,236.5,333.01,8,225.4,714.16,0,0,17810,33
5470,16,00:44:48,80652,9,8,12,net shot,0.0,0,2.0,7,0.2353658536585367,0.4604687499999998,,,8,109.1,291.46,8,138.0,725.72,0,0,17811,33
5470,17,01:07:38,121740,12,5,34,net shot,0.0,1,2.0,1,-1.1158536585365857,-0.3054687499999999,,,8,129.0,622.07,8,241.4,346.29,0,0,17812,33
5470,18,00:07:16,13091,0,1,12,net shot,0.0,1,2.0,2,0.9695121951219512,-0.2387499999999998,,,8,106.0,655.66,8,130.5,251.77,0,0,17813,33
5470,19,00:32:17,58119,2,2,34,push/rush,0.0,0,1.0,3,-1.4,-1.5736979166666665,,,8,127.1,607.37,8,188.8,304.38,0,0,17814,33
5470,20,00:31:40,57015,23,22,12,net shot,0.0,1,2.0,7,-0.4585365853658535,-0.1835416666666667,,,8,122.7,658.11,8,164.7,295.55,0,0,17815,33
5470,24,00:51:57,93516,15,11,12,clear,1.0,0,1.0,4,-1.146341463414634,1.5582291666666663,,,8,234.3,204.0,8,202.6,654.86,0,0,17816,33
5470,25,00:51:59,93579,17,18,34,clear,0.0,0,1.0,4,0.9621951219512196,-1.5173958333333335,,,8,167.4,671.8,8,174.2,299.72,0,0,17817,33
5470,28,00:23:28,42248,17,14,12,net shot,0.0,1,2.0,1,-0.9914634146341464,-0.1146354166666666,,,8,113.6,607.36,8,185.5,344.09,0,0,17818,33
5471,1,01:05:13,117408,10,5,34,net shot,0.0,1,2.0,1,0.9560975609756098,0.5494791666666666,,,8,225.5,303.87,6,103.3,732.63,0,0,17819,26
5471,6,00:24:20,43824,19,14,20,defensive shot,0.0,0,1.0,6,1.364634146341463,-0.97875,,,8,233.6,665.2,8,229.6,223.67,0,0,17820,26
5471,7,00:39:25,70975,6,8,34,defensive shot,0.0,1,2.0,8,0.0097560975609757,-0.5645312499999999,,,8,154.8,659.71,9,154.7,151.82,0,0,17821,26
5471,8,00:26:14,47234,6,6,20,smash,1.0,0,2.0,5,1.218292682926829,0.8733333333333331,,,9,234.5,192.46,8,208.6,645.13,0,0,17822,26
5471,12,00:48:37,87511,3,1,20,defensive shot,0.0,0,1.0,6,1.2365853658536583,-1.0141145833333332,,,8,216.8,693.65,8,194.3,236.69,0,0,17823,26
5471,13,00:54:16,97680,18,20,34,short service,0.0,1,2.0,8,-0.298780487804878,-0.5273958333333333,,,8,183.8,621.68,8,136.7,287.97,0,0,17824,26
5471,14,00:19:18,34747,16,8,20,drive,0.0,0,1.0,6,1.0829268292682928,-0.9815625,,,8,232.1,727.89,8,184.8,305.56,0,0,17825,26
5471,16,00:48:22,87060,3,1,20,defensive shot,0.0,0,2.0,2,1.3658536585365857,-0.2800520833333332,,,8,235.8,690.45,8,198.5,270.45,0,0,17826,26
5471,18,01:08:22,123072,19,12,20,defensive shot,0.0,1,2.0,1,1.0304878048780488,0.3995312500000001,,,8,153.1,292.12,8,152.4,711.53,0,0,17827,26
5471,19,01:07:56,122289,12,5,34,lob,0.0,1,1.0,9,-0.824390243902439,-1.49015625,,,8,120.1,623.76,8,199.5,289.55,0,0,17828,26
5471,21,01:07:13,120995,12,5,34,drive,0.0,1,2.0,3,-1.0390243902439025,-1.4024479166666666,,,8,129.9,599.04,8,185.2,304.43,0,0,17829,26
5471,23,00:56:00,100829,19,21,34,net shot,0.0,1,2.0,6,0.9670731707317076,-0.5460416666666665,,,8,105.0,641.4,8,132.0,205.21,0,0,17830,26
5471,24,00:47:01,84637,2,0,20,drive,1.0,0,2.0,8,-0.2085365853658536,-1.0115625,,,8,174.0,680.52,8,118.6,304.03,0,0,17831,26
5472,6,00:44:42,80489,8,6,30,drop,0.0,1,2.0,5,-1.126829268292683,-0.6858854166666667,,,4,83.7,761.26,8,142.7,311.69,0,0,17832,36
5472,7,00:08:53,16011,2,3,27,clear,0.0,0,1.0,5,-1.221951219512195,-1.3445833333333332,,,8,133.9,753.76,8,178.8,311.43,0,0,17833,36
5472,9,00:59:07,106421,19,21,27,net shot,0.0,1,2.0,1,-0.9609756097560976,-0.3133333333333334,,,8,223.9,615.36,8,193.6,292.14,0,0,17834,36
5472,10,01:38:37,177527,20,18,30,net shot,0.0,1,2.0,7,0.0475609756097561,-0.2503125,,,8,111.1,622.1,8,129.6,290.98,0,0,17835,36
5472,16,00:24:39,44387,14,17,30,smash,0.0,0,2.0,6,-1.151219512195122,0.9401041666666666,,,9,131.6,180.2,8,179.0,638.81,0,0,17836,36
5472,18,00:30:49,55489,1,0,30,drive,0.0,0,2.0,8,0.7926829268292683,-0.8602604166666667,,,8,162.5,665.67,8,129.6,281.16,0,0,17837,36
5472,19,00:28:44,51743,19,20,27,push/rush,0.0,1,1.0,4,-1.1012195121951218,1.5287499999999998,,,8,119.4,338.37,8,161.9,675.95,0,0,17838,36
5472,20,00:51:34,92827,1,4,30,smash,0.0,0,2.0,6,-1.1170731707317072,0.9867708333333336,,,8,138.1,220.57,8,197.5,710.54,0,0,17839,36
5472,21,00:47:13,85008,11,3,27,net shot,0.0,0,2.0,2,-0.8939024390243903,0.2555729166666669,,,8,145.7,327.72,8,203.3,724.88,0,0,17840,36
5472,23,00:47:22,85260,12,10,27,defensive shot,0.0,1,2.0,8,0.8146341463414636,-0.688125,,,8,168.3,653.0,8,142.9,237.39,0,0,17841,36
5472,25,00:09:00,16229,3,3,27,long service,0.0,0,1.0,4,-1.001219512195122,1.7554166666666664,,,8,185.3,286.98,8,127.2,718.39,0,0,17842,36
5472,30,00:55:09,99290,14,13,30,drop,1.0,0,2.0,6,1.069512195121951,-0.9944270833333334,,,8,127.2,755.06,8,170.8,233.55,0,0,17843,36
5472,31,00:55:20,99615,18,17,27,net shot,0.0,0,2.0,7,0.3329268292682928,-0.3386979166666665,,,8,208.4,611.28,8,184.7,292.41,0,0,17844,36
5472,32,01:08:07,122625,3,1,30,drop,0.0,0,2.0,2,-1.303658536585366,0.2024999999999999,,,8,118.1,237.04,8,160.1,668.78,0,0,17845,36
5472,34,00:32:22,58266,21,19,30,net shot,0.0,1,2.0,2,-0.9792682926829268,0.2994270833333334,,,8,224.0,353.82,8,185.5,670.5,0,0,17846,36
5472,35,00:16:37,29933,9,10,27,clear,0.0,0,1.0,4,-0.873170731707317,1.5536458333333332,,,8,211.5,220.1,8,163.8,667.18,0,0,17847,36
5472,36,01:29:52,161764,15,14,30,smash,1.0,0,2.0,10,-1.7207317073170731,-1.134375,out,30.0,8,122.1,743.97,8,141.6,277.57,0,0,17848,36
5473,1,00:50:21,90653,20,8,17,lob,0.0,1,1.0,9,0.8670731707317072,-1.4497916666666668,,,5,261.5,607.21,8,232.6,334.29,0,0,17849,17
5473,3,00:15:11,27346,13,5,17,short service,0.0,1,2.0,7,-0.4548780487804879,0.2708854166666666,,,8,184.3,325.4,8,135.1,665.73,0,0,17850,17
5473,4,00:46:38,83964,14,20,15,clear,1.0,0,1.0,9,0.9317073170731708,1.528072916666667,,,8,135.3,207.24,8,196.3,651.03,0,0,17851,17
5473,5,00:28:13,50810,3,0,17,short service,0.0,1,2.0,7,-0.1329268292682927,-0.3528645833333333,,,8,180.5,599.09,8,135.5,265.88,0,0,17852,17
5473,6,00:37:46,67983,11,6,15,push/rush,0.0,1,1.0,3,-0.901219512195122,-1.4371354166666668,,,8,237.1,595.54,8,198.2,323.53,0,0,17853,17
5473,12,00:24:58,44969,21,15,15,smash,0.0,0,2.0,6,-1.3634146341463411,0.9955729166666666,,,9,144.9,185.51,8,189.2,645.04,0,0,17854,17
5473,14,00:17:35,31669,13,11,15,short service,0.0,0,2.0,7,-0.7487804878048782,-0.2351562499999998,,,8,187.1,659.58,8,121.4,288.43,0,0,17855,17
5473,15,00:08:40,15624,4,1,17,short service,0.0,1,2.0,7,0.3987804878048779,0.4928645833333333,,,8,171.4,341.99,8,218.3,683.48,0,0,17856,17
5473,17,00:47:43,85915,20,12,17,smash,0.0,0,2.0,10,1.6792682926829268,-0.92484375,no such data,17.0,8,237.5,723.15,8,193.5,273.77,0,0,17857,1
5475,1,01:09:05,124370,19,19,0,net shot,0.0,0,1.0,2,1.3085365853658537,-0.1120833333333332,,,1,251.0,533.33,7,237.8,414.5,0,0,17858,17
5475,4,00:07:25,13371,2,1,32,drive,0.0,0,2.0,6,1.0304878048780488,-0.87203125,,,9,213.4,796.93,8,195.1,331.66,0,0,17859,17
5475,5,00:33:55,61056,2,0,0,lob,0.0,0,1.0,5,0.9414634146341462,1.4544270833333333,,,8,107.4,350.51,8,156.6,667.4,0,0,17860,17
5475,6,00:36:28,65640,4,10,32,net shot,0.0,0,2.0,7,0.1439024390243903,0.3977604166666666,,,8,136.8,341.54,8,153.2,713.4,0,0,17861,17
5475,8,00:17:43,31917,10,12,32,net shot,0.0,1,2.0,5,-1.2914634146341464,-0.5320312499999998,,,6,87.3,618.87,8,115.0,334.73,0,0,17862,17
5475,10,00:56:33,101814,6,3,32,smash,1.0,0,2.0,5,-1.079268292682927,-1.17296875,,,8,123.7,730.03,8,187.6,312.57,0,0,17863,17
5475,11,00:30:09,54271,10,11,0,push/rush,0.0,1,1.0,3,-1.3914634146341462,-1.4823958333333334,,,8,104.3,596.18,8,139.6,325.52,0,0,17864,17
5475,12,00:06:51,12348,1,1,32,smash,1.0,0,2.0,6,1.1231707317073174,-1.0043749999999998,,,8,134.4,753.44,8,147.8,308.07,0,0,17865,17
5475,14,00:20:15,36457,13,13,32,net shot,0.0,0,2.0,2,1.2695121951219517,-0.4828124999999999,,,8,231.2,668.02,8,214.5,314.74,0,0,17866,17
5475,15,00:48:38,87553,20,12,0,drive,0.0,1,1.0,8,0.721951219512195,0.9261458333333336,,,8,164.0,304.16,8,216.9,707.52,0,0,17867,17
5476,4,00:50:21,90653,17,18,19,lob,0.0,1,1.0,9,0.671951219512195,-1.44609375,,,8,215.6,627.13,8,195.5,322.4,0,0,17868,10
5476,7,00:40:25,72757,14,6,18,short service,0.0,1,2.0,7,-0.8439024390243903,0.5360416666666664,,,8,177.4,328.13,8,129.5,681.24,0,0,17869,10
5476,8,00:43:05,77566,13,11,19,net shot,0.0,1,2.0,2,0.9280487804878048,-0.2660937499999998,,,8,149.7,612.15,8,171.8,315.69,0,0,17870,10
5476,9,00:08:56,16107,4,3,18,smash,1.0,0,2.0,5,0.95,0.8105729166666666,,,8,193.8,220.01,8,208.6,645.13,0,0,17871,10
5477,1,00:37:32,67585,8,7,7,lob,0.0,1,1.0,8,-0.8170731707317073,1.4538020833333334,,,2,255.8,413.9,7,223.4,588.06,0,0,17872,10
5477,3,00:18:20,33028,12,7,7,net shot,0.0,0,2.0,2,1.395121951219512,-0.1558333333333334,,,8,247.5,611.07,8,196.3,222.87,0,0,17873,10
